EPIC,DATETIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
GBPUSD,2019-07-01 00:46:00,1.269,1.269,1.26891,1.26895,28000
GBPUSD,2019-07-01 00:47:00,1.26893,1.26896,1.26893,1.26896,9250
GBPUSD,2019-07-01 00:48:00,1.26896,1.26901,1.26896,1.26897,21569.9997
GBPUSD,2019-07-01 00:49:00,1.26897,1.269,1.26894,1.26897,22120.0008
GBPUSD,2019-07-01 00:50:00,1.269,1.269,1.26893,1.26894,23500
GBPUSD,2019-07-01 00:51:00,1.26892,1.26894,1.26892,1.26894,17459.9991
GBPUSD,2019-07-01 00:52:00,1.26893,1.26916,1.26893,1.26909,34790.0009
GBPUSD,2019-07-01 00:53:00,1.26907,1.26917,1.26905,1.26917,38869.9989
GBPUSD,2019-07-01 00:54:00,1.26917,1.26937,1.26917,1.26937,65989.9979
GBPUSD,2019-07-01 00:55:00,1.26936,1.26936,1.26905,1.26905,105120.0027
GBPUSD,2019-07-01 00:56:00,1.26902,1.26909,1.26899,1.26908,91120.0027
GBPUSD,2019-07-01 00:57:00,1.26908,1.26909,1.26891,1.26891,46689.9986
GBPUSD,2019-07-01 00:58:00,1.26891,1.26891,1.26881,1.26884,74699.9969
GBPUSD,2019-07-01 00:59:00,1.26885,1.26886,1.2688,1.2688,57569.9997
GBPUSD,2019-07-01 01:00:00,1.26878,1.26887,1.26873,1.26875,129580.0018
GBPUSD,2019-07-01 01:01:00,1.26877,1.26899,1.26877,1.26894,116540.0009
GBPUSD,2019-07-01 01:02:00,1.26894,1.26907,1.26894,1.26896,116760.0021
GBPUSD,2019-07-01 01:03:00,1.26897,1.26897,1.26884,1.26884,86150.0015
GBPUSD,2019-07-01 01:04:00,1.26884,1.26895,1.26884,1.26893,113029.9988
GBPUSD,2019-07-01 01:05:00,1.26892,1.26896,1.26885,1.26885,90919.9982
GBPUSD,2019-07-01 01:06:00,1.26884,1.26888,1.26883,1.26883,24040.0009
GBPUSD,2019-07-01 01:07:00,1.26884,1.26897,1.26883,1.26897,22819.9997
GBPUSD,2019-07-01 01:08:00,1.26896,1.26897,1.26894,1.26896,32000
GBPUSD,2019-07-01 01:09:00,1.26897,1.26898,1.26885,1.26885,65769.9966
GBPUSD,2019-07-01 01:10:00,1.26886,1.26887,1.26876,1.26886,55220.0012
GBPUSD,2019-07-01 01:11:00,1.26886,1.26889,1.26882,1.26885,65989.9979
GBPUSD,2019-07-01 01:12:00,1.26885,1.26887,1.26882,1.26884,89309.9976
GBPUSD,2019-07-01 01:13:00,1.26884,1.26895,1.26884,1.26895,67029.9988
GBPUSD,2019-07-01 01:14:00,1.26895,1.26905,1.26894,1.26902,35470.0012
GBPUSD,2019-07-01 01:15:00,1.26903,1.26904,1.26895,1.26895,35709.9991
GBPUSD,2019-07-01 01:16:00,1.26895,1.26899,1.26895,1.26896,46750
GBPUSD,2019-07-01 01:17:00,1.26897,1.26902,1.26895,1.26897,31930.0003
GBPUSD,2019-07-01 01:18:00,1.26897,1.269,1.26894,1.26898,19309.9995
GBPUSD,2019-07-01 01:19:00,1.26897,1.26904,1.26895,1.26904,22149.9996
GBPUSD,2019-07-01 01:20:00,1.26904,1.26914,1.26903,1.26904,132960.0067
GBPUSD,2019-07-01 01:21:00,1.26904,1.26904,1.26894,1.26894,88000
GBPUSD,2019-07-01 01:22:00,1.26896,1.26897,1.26886,1.26895,72620.0027
GBPUSD,2019-07-01 01:23:00,1.26893,1.26895,1.26879,1.26886,86470.0012
GBPUSD,2019-07-01 01:24:00,1.26887,1.26896,1.26886,1.26891,85589.9963
GBPUSD,2019-07-01 01:25:00,1.26887,1.26887,1.26882,1.26883,87120.0027
GBPUSD,2019-07-01 01:26:00,1.26884,1.26893,1.26883,1.26893,71610.0006
GBPUSD,2019-07-01 01:27:00,1.26892,1.26896,1.26891,1.26896,60330.0018
GBPUSD,2019-07-01 01:28:00,1.26896,1.26898,1.26894,1.26898,42000
GBPUSD,2019-07-01 01:29:00,1.26899,1.26899,1.26894,1.26896,31250
GBPUSD,2019-07-01 01:30:00,1.26896,1.26899,1.2689,1.26899,109680.0003
GBPUSD,2019-07-01 01:31:00,1.26898,1.26899,1.26895,1.26895,26920.0001
GBPUSD,2019-07-01 01:32:00,1.26895,1.26898,1.26892,1.26898,58939.9986
GBPUSD,2019-07-01 01:33:00,1.26898,1.26899,1.26898,1.26899,2619.9999
GBPUSD,2019-07-01 01:34:00,1.269,1.269,1.26896,1.26898,47569.9997
GBPUSD,2019-07-01 01:35:00,1.26897,1.26898,1.2689,1.26897,73389.9994
GBPUSD,2019-07-01 01:36:00,1.26895,1.26899,1.26894,1.26899,59009.9983
GBPUSD,2019-07-01 01:37:00,1.26906,1.26906,1.26896,1.26897,88569.9997
GBPUSD,2019-07-01 01:38:00,1.26896,1.26906,1.26887,1.2689,129130.0049
GBPUSD,2019-07-01 01:39:00,1.26892,1.26905,1.26888,1.26902,122540.0009
GBPUSD,2019-07-01 01:40:00,1.269,1.26909,1.26896,1.26909,92940.0024
GBPUSD,2019-07-01 01:41:00,1.26908,1.26912,1.26905,1.26908,65980.0034
GBPUSD,2019-07-01 01:42:00,1.26908,1.2691,1.26904,1.26907,66519.9966
GBPUSD,2019-07-01 01:43:00,1.26906,1.26918,1.26905,1.26914,82349.9985
GBPUSD,2019-07-01 01:44:00,1.26916,1.26925,1.26914,1.2692,47840.0002
GBPUSD,2019-07-01 01:45:00,1.26918,1.26918,1.26898,1.26902,285670.0134
GBPUSD,2019-07-01 01:46:00,1.26899,1.26906,1.26896,1.26899,85559.9976
GBPUSD,2019-07-01 01:47:00,1.26899,1.26909,1.26898,1.26909,29250
GBPUSD,2019-07-01 01:48:00,1.26908,1.26917,1.26905,1.26917,23629.9992
GBPUSD,2019-07-01 01:49:00,1.26916,1.26919,1.26908,1.26918,46750
GBPUSD,2019-07-01 01:50:00,1.26918,1.26928,1.26918,1.26925,68349.9985
GBPUSD,2019-07-01 01:51:00,1.26925,1.26933,1.26923,1.2693,68120.0027
GBPUSD,2019-07-01 01:52:00,1.2693,1.2693,1.26926,1.26928,16250
GBPUSD,2019-07-01 01:53:00,1.26926,1.2693,1.26926,1.2693,26750
GBPUSD,2019-07-01 01:54:00,1.26929,1.26931,1.26927,1.26927,40580.0018
GBPUSD,2019-07-01 01:55:00,1.26929,1.2693,1.26929,1.2693,14369.9999
GBPUSD,2019-07-01 01:56:00,1.26929,1.26939,1.26929,1.26939,44869.9989
GBPUSD,2019-07-01 01:57:00,1.2694,1.26942,1.26939,1.26942,19690.0005
GBPUSD,2019-07-01 01:58:00,1.26944,1.26952,1.26942,1.26952,87080.0018
GBPUSD,2019-07-01 01:59:00,1.26952,1.26953,1.2695,1.2695,59759.9983
GBPUSD,2019-07-01 02:00:00,1.26951,1.26962,1.2695,1.2696,84139.9994
GBPUSD,2019-07-01 02:01:00,1.26961,1.26981,1.26959,1.2698,75750
GBPUSD,2019-07-01 02:02:00,1.2698,1.2698,1.2697,1.26978,62340.0002
GBPUSD,2019-07-01 02:03:00,1.26978,1.26979,1.26969,1.26979,38060.0014
GBPUSD,2019-07-01 02:04:00,1.26979,1.26981,1.26973,1.26979,52540.0009
GBPUSD,2019-07-01 02:05:00,1.26979,1.26981,1.26973,1.26978,34569.9997
GBPUSD,2019-07-01 02:06:00,1.26978,1.2699,1.26978,1.26982,17370.0008
GBPUSD,2019-07-01 02:07:00,1.2698,1.2698,1.26979,1.26979,18370.0008
GBPUSD,2019-07-01 02:08:00,1.26979,1.26989,1.26979,1.26979,55819.9997
GBPUSD,2019-07-01 02:09:00,1.26981,1.26981,1.26971,1.2698,37830.0018
GBPUSD,2019-07-01 02:10:00,1.26979,1.26981,1.26979,1.2698,17190.0005
GBPUSD,2019-07-01 02:11:00,1.26979,1.26992,1.26979,1.26989,29309.9995
GBPUSD,2019-07-01 02:12:00,1.26989,1.26991,1.26986,1.26991,32509.9983
GBPUSD,2019-07-01 02:13:00,1.2699,1.2701,1.26989,1.2701,33250
GBPUSD,2019-07-01 02:14:00,1.27009,1.2701,1.27003,1.2701,43419.9982
GBPUSD,2019-07-01 02:15:00,1.27011,1.27011,1.27007,1.27007,26690.0005
GBPUSD,2019-07-01 02:16:00,1.27009,1.2701,1.27007,1.27009,35139.9994
GBPUSD,2019-07-01 02:17:00,1.27008,1.27017,1.27008,1.27016,28690.0005
GBPUSD,2019-07-01 02:18:00,1.27016,1.2702,1.27013,1.2702,27260.0002
GBPUSD,2019-07-01 02:19:00,1.27019,1.27024,1.27019,1.2702,62650.0015
GBPUSD,2019-07-01 02:20:00,1.27018,1.27025,1.27014,1.27025,48619.9989
GBPUSD,2019-07-01 02:21:00,1.27025,1.27028,1.27021,1.27027,53740.0017
GBPUSD,2019-07-01 02:22:00,1.27026,1.27049,1.27026,1.27046,80870.0027
GBPUSD,2019-07-01 02:23:00,1.27049,1.2705,1.27046,1.27048,38500
GBPUSD,2019-07-01 02:24:00,1.27048,1.27053,1.27047,1.27052,22809.9995
GBPUSD,2019-07-01 02:25:00,1.27052,1.27052,1.27048,1.2705,34970.0012
GBPUSD,2019-07-01 02:26:00,1.27049,1.2705,1.27048,1.27048,24500
GBPUSD,2019-07-01 02:27:00,1.27044,1.27049,1.27023,1.27029,118319.9997
GBPUSD,2019-07-01 02:28:00,1.2703,1.27041,1.27028,1.27039,83199.9969
GBPUSD,2019-07-01 02:29:00,1.27039,1.27039,1.27027,1.27029,37709.9991
GBPUSD,2019-07-01 02:30:00,1.27028,1.27029,1.27023,1.27028,33700.0008
GBPUSD,2019-07-01 02:31:00,1.27028,1.27041,1.27028,1.27041,24379.9992
GBPUSD,2019-07-01 02:32:00,1.2704,1.27041,1.2703,1.27039,43560.0014
GBPUSD,2019-07-01 02:33:00,1.27039,1.27042,1.27035,1.27042,148199.9969
GBPUSD,2019-07-01 02:34:00,1.27045,1.27048,1.27038,1.2704,84379.9973
GBPUSD,2019-07-01 02:35:00,1.2704,1.2704,1.27035,1.27039,74620.0027
GBPUSD,2019-07-01 02:36:00,1.27039,1.27039,1.2703,1.27036,75629.9973
GBPUSD,2019-07-01 02:37:00,1.27037,1.27038,1.27027,1.27027,46560.0014
GBPUSD,2019-07-01 02:38:00,1.27027,1.27028,1.27027,1.27028,31579.9999
GBPUSD,2019-07-01 02:39:00,1.27028,1.27035,1.27026,1.27028,48139.9994
GBPUSD,2019-07-01 02:40:00,1.27027,1.27027,1.27023,1.27025,34959.9991
GBPUSD,2019-07-01 02:41:00,1.27025,1.27027,1.27016,1.27017,55020.0005
GBPUSD,2019-07-01 02:42:00,1.27017,1.2702,1.27015,1.27016,52490.0017
GBPUSD,2019-07-01 02:43:00,1.27016,1.27019,1.27015,1.27015,12739.9998
GBPUSD,2019-07-01 02:44:00,1.27015,1.27017,1.27007,1.27007,28420.0001
GBPUSD,2019-07-01 02:45:00,1.27007,1.27007,1.27,1.27001,69089.9963
GBPUSD,2019-07-01 02:46:00,1.27,1.27,1.26996,1.26997,54490.0017
GBPUSD,2019-07-01 02:47:00,1.26996,1.26996,1.26994,1.26995,27639.9994
GBPUSD,2019-07-01 02:48:00,1.26996,1.26996,1.26985,1.26986,16559.9995
GBPUSD,2019-07-01 02:49:00,1.2698,1.26983,1.26973,1.26976,40139.9994
GBPUSD,2019-07-01 02:50:00,1.26976,1.26976,1.26975,1.26976,9250
GBPUSD,2019-07-01 02:51:00,1.26976,1.26978,1.26975,1.26976,28280.0007
GBPUSD,2019-07-01 02:52:00,1.26976,1.26989,1.26976,1.26987,34569.9997
GBPUSD,2019-07-01 02:53:00,1.26988,1.26989,1.26987,1.26988,13250
GBPUSD,2019-07-01 02:54:00,1.26987,1.26988,1.26986,1.26987,17739.9998
GBPUSD,2019-07-01 02:55:00,1.26988,1.26999,1.26986,1.26999,40520.0005
GBPUSD,2019-07-01 02:56:00,1.27002,1.27006,1.26996,1.26996,66220.0012
GBPUSD,2019-07-01 02:57:00,1.26996,1.26997,1.26986,1.26988,46130.0011
GBPUSD,2019-07-01 02:58:00,1.26987,1.26989,1.26983,1.26984,31209.9991
GBPUSD,2019-07-01 02:59:00,1.26988,1.26988,1.26979,1.2698,10670.0001
GBPUSD,2019-07-01 03:00:00,1.26982,1.26992,1.26982,1.26988,34509.9983
GBPUSD,2019-07-01 03:01:00,1.26989,1.2699,1.26985,1.26987,32340.0002
GBPUSD,2019-07-01 03:02:00,1.26985,1.26987,1.26983,1.26986,15989.9998
GBPUSD,2019-07-01 03:03:00,1.26981,1.26987,1.26981,1.26985,31809.9995
GBPUSD,2019-07-01 03:04:00,1.26985,1.26986,1.26982,1.26984,18010.0002
GBPUSD,2019-07-01 03:05:00,1.26985,1.26986,1.26985,1.26986,2740
GBPUSD,2019-07-01 03:06:00,1.26986,1.26987,1.2698,1.26986,33790.0009
GBPUSD,2019-07-01 03:07:00,1.26985,1.26992,1.26979,1.26983,55360.0006
GBPUSD,2019-07-01 03:08:00,1.26984,1.26987,1.26978,1.26987,34080.0018
GBPUSD,2019-07-01 03:09:00,1.26985,1.2699,1.26985,1.26987,23020.0005
GBPUSD,2019-07-01 03:10:00,1.26986,1.26991,1.26984,1.26987,42950.0008
GBPUSD,2019-07-01 03:11:00,1.26988,1.26988,1.26986,1.26987,29059.9995
GBPUSD,2019-07-01 03:12:00,1.26986,1.26988,1.26986,1.26988,15500
GBPUSD,2019-07-01 03:13:00,1.26988,1.26988,1.26988,1.26988,2500
GBPUSD,2019-07-01 03:14:00,1.26987,1.26987,1.26986,1.26987,21069.9997
GBPUSD,2019-07-01 03:15:00,1.26988,1.26988,1.26987,1.26987,25000
GBPUSD,2019-07-01 03:16:00,1.26987,1.26993,1.26986,1.26988,38220.0012
GBPUSD,2019-07-01 03:17:00,1.26988,1.26997,1.26985,1.26991,46119.9989
GBPUSD,2019-07-01 03:18:00,1.26989,1.26995,1.26988,1.26988,60049.9992
GBPUSD,2019-07-01 03:19:00,1.26989,1.26998,1.26989,1.26997,25100.0004
GBPUSD,2019-07-01 03:20:00,1.26997,1.26998,1.26989,1.26992,20569.9997
GBPUSD,2019-07-01 03:21:00,1.26991,1.26991,1.2699,1.2699,7500
GBPUSD,2019-07-01 03:22:00,1.26988,1.26988,1.26983,1.26988,36250
GBPUSD,2019-07-01 03:23:00,1.26986,1.26989,1.26983,1.26988,27180.0003
GBPUSD,2019-07-01 03:24:00,1.26989,1.26989,1.26989,1.26989,1250
GBPUSD,2019-07-01 03:25:00,1.26989,1.26991,1.26987,1.26987,19950.0008
GBPUSD,2019-07-01 03:26:00,1.26985,1.26986,1.2698,1.2698,32500
GBPUSD,2019-07-01 03:27:00,1.26986,1.26997,1.26985,1.26996,37500
GBPUSD,2019-07-01 03:28:00,1.26996,1.26997,1.26991,1.26997,39819.9997
GBPUSD,2019-07-01 03:29:00,1.26996,1.26997,1.26988,1.26997,37639.9994
GBPUSD,2019-07-01 03:30:00,1.26997,1.26998,1.26985,1.26986,43169.9982
GBPUSD,2019-07-01 03:31:00,1.26986,1.26988,1.26986,1.26987,43240.0017
GBPUSD,2019-07-01 03:32:00,1.26984,1.26986,1.26978,1.26978,25000
GBPUSD,2019-07-01 03:33:00,1.26979,1.26979,1.26977,1.26977,12500
GBPUSD,2019-07-01 03:34:00,1.26976,1.26978,1.26976,1.26978,20000
GBPUSD,2019-07-01 03:35:00,1.26977,1.26979,1.26977,1.26977,15369.9999
GBPUSD,2019-07-01 03:36:00,1.2698,1.2698,1.26978,1.26978,12250
GBPUSD,2019-07-01 03:37:00,1.26977,1.26978,1.26977,1.26977,16069.9997
GBPUSD,2019-07-01 03:38:00,1.26978,1.26978,1.26977,1.26977,14250
GBPUSD,2019-07-01 03:39:00,1.26978,1.26978,1.26975,1.26977,9750
GBPUSD,2019-07-01 03:40:00,1.26975,1.26981,1.26975,1.26976,18360.0006
GBPUSD,2019-07-01 03:41:00,1.26975,1.26978,1.26967,1.26968,47130.0011
GBPUSD,2019-07-01 03:42:00,1.26968,1.2698,1.26968,1.26978,14119.9999
GBPUSD,2019-07-01 03:43:00,1.26975,1.26984,1.26975,1.26978,25069.9997
GBPUSD,2019-07-01 03:44:00,1.26977,1.2698,1.26977,1.26978,21159.9998
GBPUSD,2019-07-01 03:45:00,1.26982,1.26988,1.26978,1.26988,20000
GBPUSD,2019-07-01 03:46:00,1.26987,1.26987,1.26986,1.26987,5000
GBPUSD,2019-07-01 03:47:00,1.26986,1.26986,1.26976,1.26977,22180.0003
GBPUSD,2019-07-01 03:48:00,1.26977,1.26987,1.26977,1.26983,43860.0006
GBPUSD,2019-07-01 03:49:00,1.26982,1.26982,1.26974,1.26978,34849.9985
GBPUSD,2019-07-01 03:50:00,1.26982,1.26988,1.26976,1.26977,49259.9983
GBPUSD,2019-07-01 03:51:00,1.26977,1.26978,1.26977,1.26978,7500
GBPUSD,2019-07-01 03:52:00,1.26978,1.26981,1.26976,1.26978,26739.9998
GBPUSD,2019-07-01 03:53:00,1.26978,1.26982,1.26977,1.2698,41750
GBPUSD,2019-07-01 03:54:00,1.26981,1.26981,1.26976,1.26978,22250
GBPUSD,2019-07-01 03:55:00,1.26977,1.26978,1.26976,1.26977,23250
GBPUSD,2019-07-01 03:56:00,1.26977,1.26977,1.26977,1.26977,6000
GBPUSD,2019-07-01 03:57:00,1.26976,1.26976,1.26969,1.26971,23850.0004
GBPUSD,2019-07-01 03:58:00,1.2697,1.26981,1.2697,1.2698,13000
GBPUSD,2019-07-01 03:59:00,1.2698,1.26982,1.26979,1.26981,35750
GBPUSD,2019-07-01 04:00:00,1.26981,1.26982,1.26976,1.26979,59099.9985
GBPUSD,2019-07-01 04:01:00,1.26978,1.26979,1.26975,1.26977,33750
GBPUSD,2019-07-01 04:02:00,1.26979,1.26982,1.26975,1.26977,30059.9995
GBPUSD,2019-07-01 04:03:00,1.26977,1.26978,1.26977,1.26977,9960
GBPUSD,2019-07-01 04:04:00,1.26978,1.26978,1.26976,1.26976,9000
GBPUSD,2019-07-01 04:05:00,1.26975,1.26981,1.26975,1.26978,27790.0009
GBPUSD,2019-07-01 04:06:00,1.26978,1.26979,1.26977,1.26979,6969.9998
GBPUSD,2019-07-01 04:07:00,1.26978,1.26979,1.26976,1.26978,16799.9992
GBPUSD,2019-07-01 04:08:00,1.26977,1.26984,1.26977,1.26977,18100.0004
GBPUSD,2019-07-01 04:09:00,1.26977,1.26978,1.26976,1.26978,10000
GBPUSD,2019-07-01 04:10:00,1.26977,1.26977,1.26975,1.26975,30100.0004
GBPUSD,2019-07-01 04:11:00,1.26975,1.26981,1.26975,1.26981,12500
GBPUSD,2019-07-01 04:12:00,1.2698,1.26981,1.2697,1.26971,16100.0004
GBPUSD,2019-07-01 04:13:00,1.26972,1.26972,1.26968,1.26971,19870.0008
GBPUSD,2019-07-01 04:14:00,1.26971,1.26979,1.26969,1.26979,42639.9994
GBPUSD,2019-07-01 04:15:00,1.2698,1.2698,1.26978,1.26978,22000
GBPUSD,2019-07-01 04:16:00,1.26977,1.26978,1.26976,1.26978,14319.9997
GBPUSD,2019-07-01 04:17:00,1.26977,1.26982,1.26977,1.26978,16420.0001
GBPUSD,2019-07-01 04:18:00,1.26979,1.26987,1.26976,1.26987,54360.0006
GBPUSD,2019-07-01 04:19:00,1.26987,1.26987,1.26976,1.26976,41029.9988
GBPUSD,2019-07-01 04:20:00,1.26976,1.26978,1.26966,1.26974,34080.0018
GBPUSD,2019-07-01 04:21:00,1.26974,1.26976,1.26965,1.26966,36490.0017
GBPUSD,2019-07-01 04:22:00,1.26965,1.26967,1.26965,1.26966,18620.0008
GBPUSD,2019-07-01 04:23:00,1.26966,1.26978,1.26964,1.26977,61860.0006
GBPUSD,2019-07-01 04:24:00,1.26977,1.26999,1.26977,1.26988,40549.9992
GBPUSD,2019-07-01 04:25:00,1.26988,1.26988,1.26976,1.26981,47229.9995
GBPUSD,2019-07-01 04:26:00,1.26981,1.26983,1.26978,1.26979,38970.0012
GBPUSD,2019-07-01 04:27:00,1.2698,1.26981,1.26975,1.26978,46299.9992
GBPUSD,2019-07-01 04:28:00,1.26977,1.26981,1.26976,1.26979,31299.9992
GBPUSD,2019-07-01 04:29:00,1.26978,1.2698,1.26975,1.2698,42619.9989
GBPUSD,2019-07-01 04:30:00,1.26979,1.2698,1.26976,1.2698,59700.0008
GBPUSD,2019-07-01 04:31:00,1.26979,1.2698,1.26977,1.26979,11229.9995
GBPUSD,2019-07-01 04:32:00,1.26978,1.26979,1.26977,1.26978,13369.9999
GBPUSD,2019-07-01 04:33:00,1.26977,1.2698,1.26977,1.2698,15529.9997
GBPUSD,2019-07-01 04:34:00,1.2698,1.2698,1.26978,1.26978,15920.0001
GBPUSD,2019-07-01 04:35:00,1.26981,1.26981,1.26977,1.26977,15109.9997
GBPUSD,2019-07-01 04:36:00,1.26978,1.26978,1.26976,1.26977,17180.0003
GBPUSD,2019-07-01 04:37:00,1.26976,1.2698,1.26974,1.26979,40900.0015
GBPUSD,2019-07-01 04:38:00,1.26982,1.26982,1.2698,1.26981,4500
GBPUSD,2019-07-01 04:39:00,1.2698,1.26993,1.2698,1.26991,24629.9992
GBPUSD,2019-07-01 04:40:00,1.2699,1.26991,1.26988,1.2699,23700.0008
GBPUSD,2019-07-01 04:41:00,1.26991,1.26991,1.26989,1.26991,16190.0005
GBPUSD,2019-07-01 04:42:00,1.2699,1.26992,1.2699,1.26991,8689.9996
GBPUSD,2019-07-01 04:43:00,1.2699,1.26991,1.2699,1.26991,13949.9998
GBPUSD,2019-07-01 04:44:00,1.2699,1.27002,1.2699,1.27002,23069.9997
GBPUSD,2019-07-01 04:45:00,1.27001,1.27003,1.27001,1.27001,19299.9992
GBPUSD,2019-07-01 04:46:00,1.27001,1.27001,1.26991,1.26991,47799.9992
GBPUSD,2019-07-01 04:47:00,1.26991,1.26992,1.2699,1.26991,18750
GBPUSD,2019-07-01 04:48:00,1.26992,1.26992,1.2699,1.26992,11939.9996
GBPUSD,2019-07-01 04:49:00,1.26992,1.26992,1.26989,1.2699,21370.0008
GBPUSD,2019-07-01 04:50:00,1.26991,1.26999,1.2699,1.26991,24729.9995
GBPUSD,2019-07-01 04:51:00,1.26991,1.26994,1.26985,1.26993,47360.0006
GBPUSD,2019-07-01 04:52:00,1.26993,1.26993,1.26993,1.26993,5150.0001
GBPUSD,2019-07-01 04:53:00,1.26993,1.26993,1.26993,1.26993,6000
GBPUSD,2019-07-01 04:54:00,1.26992,1.26993,1.2699,1.26991,32750
GBPUSD,2019-07-01 04:55:00,1.26992,1.26992,1.26978,1.2698,47169.9982
GBPUSD,2019-07-01 04:56:00,1.26982,1.26982,1.2698,1.26982,25819.9997
GBPUSD,2019-07-01 04:57:00,1.26981,1.26986,1.26981,1.26982,22129.9992
GBPUSD,2019-07-01 04:58:00,1.26982,1.27006,1.26982,1.27001,72220.0012
GBPUSD,2019-07-01 04:59:00,1.27001,1.27004,1.27,1.27002,22819.9997
GBPUSD,2019-07-01 05:00:00,1.27002,1.27007,1.27001,1.27001,48849.9985
GBPUSD,2019-07-01 05:01:00,1.27001,1.27001,1.26999,1.26999,19000
GBPUSD,2019-07-01 05:02:00,1.26999,1.26999,1.26979,1.2698,78370.0027
GBPUSD,2019-07-01 05:03:00,1.2698,1.26983,1.2698,1.2698,22940.0005
GBPUSD,2019-07-01 05:04:00,1.26981,1.26981,1.26969,1.26969,43189.9986
GBPUSD,2019-07-01 05:05:00,1.26965,1.26965,1.26904,1.26926,447730.011
GBPUSD,2019-07-01 05:06:00,1.26926,1.26926,1.26904,1.26908,154300.0031
GBPUSD,2019-07-01 05:07:00,1.26908,1.2692,1.26908,1.26917,85150.0015
GBPUSD,2019-07-01 05:08:00,1.26918,1.26936,1.26917,1.26929,86000
GBPUSD,2019-07-01 05:09:00,1.26929,1.2694,1.26928,1.26937,98569.9997
GBPUSD,2019-07-01 05:10:00,1.26937,1.2694,1.26928,1.26929,166000
GBPUSD,2019-07-01 05:11:00,1.26928,1.26928,1.2689,1.26897,284820.0073
GBPUSD,2019-07-01 05:12:00,1.26896,1.26898,1.26879,1.26879,208589.9963
GBPUSD,2019-07-01 05:13:00,1.26879,1.26892,1.26867,1.26867,109040.0009
GBPUSD,2019-07-01 05:14:00,1.26866,1.26871,1.26856,1.26861,147910.0037
GBPUSD,2019-07-01 05:15:00,1.26859,1.2687,1.26853,1.26855,181850.0061
GBPUSD,2019-07-01 05:16:00,1.26855,1.26855,1.2684,1.26841,176910.0037
GBPUSD,2019-07-01 05:17:00,1.26846,1.26852,1.26842,1.26849,85949.9969
GBPUSD,2019-07-01 05:18:00,1.26848,1.26858,1.2684,1.26847,96410.0037
GBPUSD,2019-07-01 05:19:00,1.26846,1.26854,1.26828,1.26838,141600.0061
GBPUSD,2019-07-01 05:20:00,1.26838,1.26847,1.26823,1.26825,227570.0073
GBPUSD,2019-07-01 05:21:00,1.26824,1.26837,1.26824,1.26831,67919.9982
GBPUSD,2019-07-01 05:22:00,1.2683,1.26837,1.26819,1.26828,112809.9976
GBPUSD,2019-07-01 05:23:00,1.26828,1.26836,1.26813,1.2682,117919.9982
GBPUSD,2019-07-01 05:24:00,1.2682,1.26827,1.26817,1.26818,63560.0014
GBPUSD,2019-07-01 05:25:00,1.26817,1.26817,1.26799,1.26808,97900.0015
GBPUSD,2019-07-01 05:26:00,1.26809,1.26822,1.26808,1.26815,53509.9983
GBPUSD,2019-07-01 05:27:00,1.26815,1.26817,1.268,1.26807,109500
GBPUSD,2019-07-01 05:28:00,1.26806,1.26806,1.2679,1.26799,114150.0015
GBPUSD,2019-07-01 05:29:00,1.26801,1.26813,1.26797,1.2681,109769.9966
GBPUSD,2019-07-01 05:30:00,1.26809,1.26809,1.26795,1.268,161029.9988
GBPUSD,2019-07-01 05:31:00,1.26799,1.2681,1.26799,1.2681,81500
GBPUSD,2019-07-01 05:32:00,1.2681,1.26815,1.268,1.26811,100720.0012
GBPUSD,2019-07-01 05:33:00,1.26811,1.26832,1.2681,1.26831,116959.9991
GBPUSD,2019-07-01 05:34:00,1.26831,1.2684,1.26829,1.26838,93870.0027
GBPUSD,2019-07-01 05:35:00,1.26838,1.26838,1.26827,1.26831,122519.9966
GBPUSD,2019-07-01 05:36:00,1.26832,1.26832,1.26829,1.26829,42180.0003
GBPUSD,2019-07-01 05:37:00,1.26829,1.2683,1.26827,1.26829,36340.0002
GBPUSD,2019-07-01 05:38:00,1.26827,1.26827,1.26816,1.26827,63889.9994
GBPUSD,2019-07-01 05:39:00,1.26827,1.26827,1.26806,1.2681,94319.9997
GBPUSD,2019-07-01 05:40:00,1.2681,1.26817,1.26809,1.26816,48889.9994
GBPUSD,2019-07-01 05:41:00,1.26818,1.26833,1.26816,1.26832,200649.9939
GBPUSD,2019-07-01 05:42:00,1.2683,1.26832,1.26819,1.26827,137619.9951
GBPUSD,2019-07-01 05:43:00,1.26827,1.26827,1.26811,1.26818,132369.9951
GBPUSD,2019-07-01 05:44:00,1.26819,1.26832,1.26818,1.26828,132789.9933
GBPUSD,2019-07-01 05:45:00,1.26829,1.2683,1.26817,1.26817,109500
GBPUSD,2019-07-01 05:46:00,1.26817,1.26836,1.26817,1.26834,137039.9933
GBPUSD,2019-07-01 05:47:00,1.26834,1.26834,1.26825,1.26829,81669.9982
GBPUSD,2019-07-01 05:48:00,1.26827,1.2683,1.26826,1.2683,23110.0006
GBPUSD,2019-07-01 05:49:00,1.2683,1.26835,1.26825,1.26834,63009.9983
GBPUSD,2019-07-01 05:50:00,1.26834,1.2684,1.2683,1.26831,111069.9997
GBPUSD,2019-07-01 05:51:00,1.26833,1.26834,1.26821,1.26829,93190.0024
GBPUSD,2019-07-01 05:52:00,1.26827,1.26829,1.26818,1.26818,75099.9985
